Percent of connections that are bidirected: 0.3944938440492476
rule_id, collapses, edges_approx, total_cost, rule_details
24, 3, 42, 232637, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
38, 1, 12, 232671, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 1, 13, 232695, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 1, 11, 232727, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
24, 1, 14, 232765, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
37, 2, 26, 232802, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
24, 1, 14, 232840, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
37, 1, 13, 232864, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 2, 26, 232925, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 3, 42, 232981, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 14, 185, 233348, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 1, 14, 233374, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 3, 39, 233460, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
24, 2, 28, 233525, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
66, 1, 13, 233501, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  94)  ('type_1'  'type_1')  ('type_1'  11)  ('type_1'  94)  (11  94)  (94  11)]
37, 6, 85, 233604, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
54, 2, 30, 233649, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 3, 44, 233745, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 1, 15, 233773, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 3, 45, 233871, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
24, 1, 16, 233913, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
37, 4, 60, 233992, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
24, 1, 16, 234034, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
0, 1, 16, 234076, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  768)]
38, 5, 75, 234232, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 1, 16, 234262, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
70, 1, 16, 233920, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  352)  ('type_0'  84)  ('type_1'  'type_1')  ('type_1'  352)  (84  352)  (352  84)]
38, 1, 16, 233962, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 3, 48, 234030, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
59, 3, 47, 234132, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
37, 2, 32, 234181, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 6, 96, 234378, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
24, 1, 17, 234422, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
37, 2, 34, 234475, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
54, 2, 34, 234528, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 1, 16, 234570, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 7, 118, 234810, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
24, 3, 53, 234924, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
37, 1, 18, 234958, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 11, 196, 235350, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 2, 38, 235435, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
38, 6, 117, 235674, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 1, 19, 235710, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
59, 1, 20, 235760, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
37, 1, 19, 235796, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 1, 19, 235844, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 1, 20, 235894, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
0, 1, 20, 235944, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  768)]
38, 1, 19, 235992, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 5, 101, 236140, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 4, 82, 236311, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 1, 21, 236351, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 1, 21, 236403, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 1, 21, 236443, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 5, 105, 236659, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 3, 62, 236791, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
38, 5, 105, 237007, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 2, 44, 237104, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
24, 1, 22, 237158, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
54, 2, 44, 237231, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 1, 22, 237285, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 2, 44, 237358, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
59, 3, 69, 237504, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
38, 1, 22, 237558, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 1, 22, 237600, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 1, 22, 237654, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 1, 22, 237696, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 1, 22, 237750, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 3, 68, 237894, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
38, 1, 22, 237948, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
0, 1, 23, 238004, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  768)]
37, 2, 46, 238081, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 4, 92, 238272, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 2, 47, 238351, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
0, 1, 24, 238409, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  768)]
38, 4, 92, 238600, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 3, 74, 238756, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
54, 1, 25, 238804, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 3, 72, 238956, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
24, 2, 52, 239069, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
38, 9, 228, 239527, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 1, 26, 239589, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
37, 2, 52, 239678, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
59, 4, 103, 239891, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
54, 4, 105, 240060, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
59, 2, 54, 240177, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
24, 1, 27, 240241, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
38, 1, 27, 240305, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 4, 112, 240488, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
24, 1, 29, 240556, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
38, 1, 28, 240622, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 1, 29, 240678, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 2, 56, 240799, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 1, 28, 240865, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
38, 2, 58, 240990, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 2, 55, 241109, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
38, 1, 30, 241179, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 1, 30, 241237, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 2, 60, 241366, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
70, 1, 30, 241208, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  352)  ('type_0'  84)  ('type_1'  'type_1')  ('type_1'  352)  (84  352)  (352  84)]
38, 1, 28, 241274, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 1, 30, 241332, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
59, 3, 92, 241524, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
38, 2, 61, 241655, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 1, 31, 241715, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
70, 1, 30, 241413, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  352)  ('type_0'  84)  ('type_1'  'type_1')  ('type_1'  352)  (84  352)  (352  84)]
37, 1, 31, 241473, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 1, 31, 241545, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
63, 1, 31, 241341, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  587)  ('type_0'  1143)  ('type_1'  'type_1')  ('type_1'  587)  (1143  587)]
59, 4, 128, 241604, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
54, 2, 64, 241717, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 1, 32, 241791, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 1, 32, 241865, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
82, 1, 33, 241845, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  209)  ('type_1'  'type_1')  ('type_1'  209)  ('type_1'  207)  (209  207)]
38, 1, 29, 241913, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
118, 1, 32, 241875, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  993)  ('type_1'  'type_1')  ('type_1'  993)  ('type_1'  874)  (874  993)]
38, 1, 32, 241949, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 1, 32, 242011, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
59, 1, 33, 242087, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
70, 1, 34, 241877, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  352)  ('type_0'  84)  ('type_1'  'type_1')  ('type_1'  352)  (84  352)  (352  84)]
63, 1, 33, 241569, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  587)  ('type_0'  1143)  ('type_1'  'type_1')  ('type_1'  587)  (1143  587)]
70, 1, 33, 240697, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  352)  ('type_0'  84)  ('type_1'  'type_1')  ('type_1'  352)  (84  352)  (352  84)]
37, 1, 33, 240761, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
38, 1, 33, 240837, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 2, 68, 240982, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
38, 1, 34, 241060, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 2, 70, 241185, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 5, 172, 241535, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
24, 1, 35, 241615, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (1018  539)]
54, 2, 70, 241740, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 3, 107, 241962, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
37, 1, 35, 242030, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
59, 5, 179, 242394, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
82, 1, 36, 242344, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  209)  ('type_1'  'type_1')  ('type_1'  209)  ('type_1'  207)  (209  207)]
54, 1, 33, 242408, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
66, 1, 34, 242318, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  94)  ('type_1'  'type_1')  ('type_1'  11)  ('type_1'  94)  (11  94)  (94  11)]
59, 1, 34, 242396, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
54, 2, 71, 242523, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
59, 9, 327, 243179, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
54, 3, 111, 243373, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
38, 1, 37, 243457, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
59, 2, 75, 243616, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
38, 3, 115, 243854, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 2, 76, 243991, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
63, 1, 38, 243885, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  587)  ('type_0'  1143)  ('type_1'  'type_1')  ('type_1'  587)  (1143  587)]
38, 1, 33, 243961, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 1, 38, 244035, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
59, 3, 116, 244275, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
38, 1, 38, 244361, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
114, 1, 38, 244239, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  265)  ('type_0'  106)  ('type_1'  'type_1')  ('type_1'  106)  (106  265)]
37, 1, 40, 244317, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  539)  ('type_1'  'type_1')  ('type_1'  539)  (539  775)  (775  539)]
59, 1, 39, 244405, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
54, 3, 114, 244605, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
114, 1, 38, 244523, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  265)  ('type_0'  106)  ('type_1'  'type_1')  ('type_1'  106)  (106  265)]
38, 1, 32, 244597, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
54, 2, 78, 244738, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
63, 1, 39, 244646, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  587)  ('type_0'  1143)  ('type_1'  'type_1')  ('type_1'  587)  (1143  587)]
38, 1, 33, 244722, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
114, 1, 38, 244616, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  265)  ('type_0'  106)  ('type_1'  'type_1')  ('type_1'  106)  (106  265)]
59, 2, 74, 244773, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  812)  ('type_1'  'type_1')  ('type_1'  765)  (765  812)]
38, 2, 76, 244934, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
114, 1, 39, 244866, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  265)  ('type_0'  106)  ('type_1'  'type_1')  ('type_1'  106)  (106  265)]
38, 1, 31, 244938, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
70, 1, 38, 244844, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  352)  ('type_0'  84)  ('type_1'  'type_1')  ('type_1'  352)  (84  352)  (352  84)]
38, 1, 32, 244918, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  660)  ('type_1'  'type_1')  ('type_1'  539)  (660  539)]
70, 1, 36, 244640, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  352)  ('type_0'  84)  ('type_1'  'type_1')  ('type_1'  352)  (84  352)  (352  84)]
54, 2, 74, 244773, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
70, 1, 38, 244643, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  352)  ('type_0'  84)  ('type_1'  'type_1')  ('type_1'  352)  (84  352)  (352  84)]
54, 1, 34, 244709, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  65)  ('type_1'  'type_1')  ('type_1'  58)  (58  65)  (65  58)]
114, 3, 111, 243991, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  265)  ('type_0'  106)  ('type_1'  'type_1')  ('type_1'  106)  (106  265)]
