Percent of connections that are bidirected: 0.005466416966138584
rule_id, collapses, edges_approx, total_cost, rule_details
11, 1, 3, 709936, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
55, 3, 12, 709971, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
16, 1, 3, 709975, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  333)  ('type_1'  'type_1')  ('type_1'  328)  (328  333)  (333  328)]
11, 1, 3, 709994, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
55, 9, 36, 710071, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
82, 1, 3, 710075, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  6343)  ('type_1'  'type_1')  ('type_1'  6343)  (6343  6554)  (6554  6343)]
0, 3, 12, 710110, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
55, 3, 12, 710145, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
11, 1, 2, 710162, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
55, 1, 4, 710183, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
11, 12, 48, 710281, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
35, 1, 4, 710227, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  4307)  ('type_1'  'type_1')  ('type_1'  4307)  ('type_1'  5982)  (4307  5982)]
136, 1, 3, 710186, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  7379)  ('type_1'  'type_1')  ('type_1'  7378)  ('type_1'  7379)  (7378  7379)  (7379  7378)]
17, 2, 8, 710109, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_0'  4890)  ('type_1'  'type_1')  ('type_1'  328)  (4890  328)]
25, 1, 4, 710130, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
55, 5, 20, 710179, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
35, 1, 4, 710140, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  4307)  ('type_1'  'type_1')  ('type_1'  4307)  ('type_1'  5982)  (4307  5982)]
16, 1, 4, 710146, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  333)  ('type_1'  'type_1')  ('type_1'  328)  (328  333)  (333  328)]
106, 1, 4, 710137, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  342)  ('type_1'  'type_1')  ('type_1'  342)  ('type_1'  335)  (335  342)]
11, 1, 4, 710158, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
82, 3, 12, 710148, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  6343)  ('type_1'  'type_1')  ('type_1'  6343)  (6343  6554)  (6554  6343)]
302, 1, 3, 709890, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  331)  ('type_0'  334)  ('type_1'  'type_1')  ('type_1'  331)  ('type_1'  334)  (331  334)  (334  331)]
25, 1, 4, 709911, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
136, 2, 10, 709778, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  7379)  ('type_1'  'type_1')  ('type_1'  7378)  ('type_1'  7379)  (7378  7379)  (7379  7378)]
185, 1, 4, 709709, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1099)  ('type_0'  1771)  ('type_1'  'type_1')  ('type_1'  1099)  (1099  1771)  (1771  1099)]
11, 1, 4, 709730, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
55, 4, 20, 709780, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
72, 2, 7, 709724, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1176)  ('type_0'  4004)  ('type_1'  'type_1')  ('type_1'  1176)  (1176  4004)]
25, 3, 15, 709765, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
0, 1, 5, 709788, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
136, 2, 9, 709758, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  7379)  ('type_1'  'type_1')  ('type_1'  7378)  ('type_1'  7379)  (7378  7379)  (7379  7378)]
185, 1, 4, 709689, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1099)  ('type_0'  1771)  ('type_1'  'type_1')  ('type_1'  1099)  (1099  1771)  (1771  1099)]
16, 2, 9, 709689, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  333)  ('type_1'  'type_1')  ('type_1'  328)  (328  333)  (333  328)]
55, 1, 4, 709710, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
25, 1, 5, 709733, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
0, 1, 5, 709756, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
25, 7, 35, 709833, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
0, 7, 35, 709910, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
11, 5, 25, 709969, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
0, 1, 5, 709992, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
25, 1, 5, 710015, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
0, 2, 10, 710047, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
11, 1, 5, 710070, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 2, 10, 710102, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
11, 2, 8, 710130, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 2, 10, 710162, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
11, 1, 4, 710183, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 1, 5, 710206, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
11, 1, 3, 710225, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 3, 15, 710266, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
0, 4, 20, 710316, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
25, 1, 5, 710339, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
55, 1, 4, 710360, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
11, 5, 24, 710417, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 1, 5, 710440, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
0, 2, 10, 710472, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
82, 1, 4, 710478, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  6343)  ('type_1'  'type_1')  ('type_1'  6343)  (6343  6554)  (6554  6343)]
55, 5, 23, 710533, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
164, 1, 3, 710500, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  843)  ('type_0'  837)  ('type_1'  'type_1')  ('type_1'  843)  ('type_1'  837)  (837  843)]
82, 3, 13, 710492, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  6343)  ('type_1'  'type_1')  ('type_1'  6343)  (6343  6554)  (6554  6343)]
25, 1, 5, 710515, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
0, 1, 5, 710538, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
25, 1, 5, 710561, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
164, 1, 4, 710417, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  843)  ('type_0'  837)  ('type_1'  'type_1')  ('type_1'  843)  ('type_1'  837)  (837  843)]
106, 1, 4, 710333, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  342)  ('type_1'  'type_1')  ('type_1'  342)  ('type_1'  335)  (335  342)]
0, 2, 9, 710363, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
11, 5, 22, 710416, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
55, 3, 14, 710455, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
11, 6, 29, 710521, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 4, 20, 710571, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
0, 4, 19, 710619, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
25, 2, 10, 710651, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
11, 14, 69, 710789, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 3, 15, 710830, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
55, 2, 10, 710862, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
35, 1, 4, 710808, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  4307)  ('type_1'  'type_1')  ('type_1'  4307)  ('type_1'  5982)  (4307  5982)]
106, 1, 4, 710769, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  342)  ('type_1'  'type_1')  ('type_1'  342)  ('type_1'  335)  (335  342)]
55, 4, 20, 710819, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
185, 2, 10, 710566, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1099)  ('type_0'  1771)  ('type_1'  'type_1')  ('type_1'  1099)  (1099  1771)  (1771  1099)]
11, 1, 4, 710587, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
0, 2, 10, 710619, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
55, 2, 9, 710649, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
25, 2, 10, 710681, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
82, 3, 15, 710677, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  6343)  ('type_1'  'type_1')  ('type_1'  6343)  (6343  6554)  (6554  6343)]
25, 2, 10, 710709, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
55, 1, 4, 710730, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
25, 2, 10, 710762, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
185, 2, 10, 710404, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1099)  ('type_0'  1771)  ('type_1'  'type_1')  ('type_1'  1099)  (1099  1771)  (1771  1099)]
0, 1, 5, 710427, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
25, 1, 5, 710450, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
11, 3, 15, 710491, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 2, 10, 710523, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
11, 3, 15, 710564, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
0, 1, 5, 710587, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
35, 1, 5, 710490, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  4307)  ('type_1'  'type_1')  ('type_1'  4307)  ('type_1'  5982)  (4307  5982)]
55, 3, 13, 710527, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
136, 2, 10, 710364, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  7379)  ('type_1'  'type_1')  ('type_1'  7378)  ('type_1'  7379)  (7378  7379)  (7379  7378)]
106, 1, 4, 710340, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  342)  ('type_1'  'type_1')  ('type_1'  342)  ('type_1'  335)  (335  342)]
11, 1, 5, 710363, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
185, 1, 5, 710311, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1099)  ('type_0'  1771)  ('type_1'  'type_1')  ('type_1'  1099)  (1099  1771)  (1771  1099)]
55, 1, 4, 710332, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
0, 1, 6, 710357, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
106, 1, 4, 710333, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  342)  ('type_1'  'type_1')  ('type_1'  342)  ('type_1'  335)  (335  342)]
136, 1, 3, 710307, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  7379)  ('type_1'  'type_1')  ('type_1'  7378)  ('type_1'  7379)  (7378  7379)  (7379  7378)]
82, 4, 16, 710289, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  6343)  ('type_1'  'type_1')  ('type_1'  6343)  (6343  6554)  (6554  6343)]
25, 1, 5, 710312, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
35, 3, 15, 710188, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  4307)  ('type_1'  'type_1')  ('type_1'  4307)  ('type_1'  5982)  (4307  5982)]
72, 1, 5, 710106, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1176)  ('type_0'  4004)  ('type_1'  'type_1')  ('type_1'  1176)  (1176  4004)]
11, 2, 9, 710136, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 1, 5, 710159, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
185, 2, 11, 710028, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1099)  ('type_0'  1771)  ('type_1'  'type_1')  ('type_1'  1099)  (1099  1771)  (1771  1099)]
55, 2, 10, 710060, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
16, 2, 9, 710060, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  333)  ('type_1'  'type_1')  ('type_1'  328)  (328  333)  (333  328)]
55, 5, 25, 710119, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
11, 1, 5, 710142, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 2, 12, 710178, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
11, 3, 17, 710223, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
55, 1, 5, 710246, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
25, 1, 6, 710271, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
11, 1, 6, 710296, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 3, 18, 710343, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
0, 1, 6, 710368, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
25, 3, 18, 710415, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
11, 6, 34, 710491, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
55, 2, 11, 710525, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
11, 1, 5, 710548, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
55, 6, 35, 710626, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
0, 1, 5, 710649, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
11, 1, 6, 710674, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
55, 4, 24, 710732, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
11, 1, 5, 710755, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 1, 6, 710780, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
0, 3, 18, 710827, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
55, 6, 35, 710905, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
25, 2, 10, 710937, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
55, 1, 5, 710960, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
11, 1, 5, 710983, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 2, 12, 711019, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
0, 1, 6, 711044, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
11, 1, 5, 711067, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 2, 12, 711103, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
55, 4, 23, 711159, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
16, 1, 4, 711165, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  333)  ('type_1'  'type_1')  ('type_1'  328)  (328  333)  (333  328)]
11, 2, 10, 711197, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
17, 2, 11, 711036, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_0'  4890)  ('type_1'  'type_1')  ('type_1'  328)  (4890  328)]
55, 3, 16, 711079, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
11, 2, 11, 711113, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
0, 2, 11, 711147, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
55, 2, 11, 711181, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
25, 1, 4, 711202, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
11, 1, 5, 711225, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
164, 1, 5, 711143, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  843)  ('type_0'  837)  ('type_1'  'type_1')  ('type_1'  843)  ('type_1'  837)  (837  843)]
82, 2, 8, 711141, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  6343)  ('type_1'  'type_1')  ('type_1'  6343)  (6343  6554)  (6554  6343)]
11, 4, 23, 711197, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 5, 29, 711264, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
17, 1, 5, 711257, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_0'  4890)  ('type_1'  'type_1')  ('type_1'  328)  (4890  328)]
0, 3, 17, 711302, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
11, 3, 17, 711347, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
0, 7, 42, 711438, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  328)  (9699  328)]
25, 2, 10, 711470, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
55, 1, 6, 711495, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
11, 6, 34, 711571, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
55, 8, 48, 711673, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1919)  ('type_1'  'type_1')  ('type_1'  4428)  (4428  1919)]
11, 2, 10, 711705, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
25, 2, 11, 711739, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  3073)  ('type_1'  'type_1')  ('type_1'  3073)  (3073  1007)]
11, 2, 10, 711771, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  328)  ('type_1'  'type_1')  ('type_1'  329)  (328  329)]
